"year","title","artist","main_artist","lyrics","title_repeats","line_repeat_score","word_repeat_score"
2023,"Creepin'","Metro Boomin,�the Weeknd, 21 Savage","Metro Boomin","[Intro]
(Just can't believe this, man)
(Metro Boomin want some more, nigga)
[Verse 1: The Weeknd]
Somebody said they saw you The person you were kissing wasn't me And I would never ask you I just kept it to myself
[Chorus: The Weeknd]
I don't wanna know If you're playin' me, keep it on the low'Cause my heart can't take it anymore And if you creepin', please don't let it show Oh, baby, I don't wanna know
[Verse 2: The Weeknd]
I think about it when I hold you
When lookin' in your eyes, I can't believe
And I don't need to know the truth
Baby, keep it to yourself
[Chorus: The Weeknd]
I don't wanna know If you're playin' me, keep it on the low'Cause my heart can't take it anymore And if you creepin', please don't let it show Oh, baby, I don't wanna know
[Bridge: Mario Winans, The Weeknd, Both]
Did he touch you better than me? (Touch you better than me)Did he watch you fall asleep? (Watch you fall asleep)Did you show him all those things that you used to do to me?If you're better off that way (Better off that way)There ain't more that I can say (More that I can say)Just go on and do your thing and don't come back to me
[Verse 3: 21 Savage]
Woah, woah, woah, 21
Had me crushin', I was cuffin' like the precinct
How you go from housewife to a sneaky link?
Got you riding 'round in all type of Benzes and Rovers Girl, you used to ride in the rinky-dink
I'm the one put you in Eliantte (On God)
Fashion Nova model, I put you on the runway (On God)
You was rockin' Coach bags, got you Chane'-ne'
Side bitch in Frisco, I call her my Bay-bae (21)
I got a girl, but I still feel alone (On God)
If you playin' me that mean my home ain't home (On God)
Havin' nightmares of goin' through your phone (21)
Can't even record, you got me out my zone
[Chorus: The Weeknd]
I don't wanna know If you're playin' me, keep it on the low'Cause my heart can't take it anymore And if you creepin', please don't let it show Oh, baby, I don't wanna know If you're playin' me, keep it on the low'Cause my heart can't take it anymore And if you creepin', please don't let it show Oh, baby, I don't wanna know
[Outro: 21 Savage & The Weeknd]
If you creepin', just don't let me find out (On God)Get a hotel, never bring 'em to the house (On God)
If you're better off that way Baby, all that I can say If you're gonna do your thing, then don't come back to me",5,0.08,0.417910447761194
2023,"Meltdown","Travis Scott, Drake","Travis Scott","[Intro: Drake]
Yeah
Tensions is definitely rising
T'd up right now
T time, T time T time, T time, T time
[Verse: Drake]
Teatime like I got a cup of this shit
Tee time like golf at a quarter to six
I love to fuck on a regular bitch
Famous hoes lame, but they stay on my dick
Heard your new joint, it's embarrassing, shit
You talk to the cops on some therapist shit You act like you love this American shit But, really, the truth is you scared of the 6Yeah, you scared of the 6Yeah, you scared of the 6Your bodyguard put in some work on a fluke Now you wanna go and inherit that shit
Don't talk to the boy 'bout comparisons, shit Or come to the boy on some arrogant shit
The weapons we got are some terrorist shit
Like TV producers we, grr, we airing this shit
She askin' for bread for her parents and shit
I told her I don't got no cash and she said she could wait on a rack, on some Arabic shit
I pull out a million and stare at the shit
My dick just got hard 'cause a wire just hit
My schedule is out, come spin us, for real
Man, fuck all that spinnin' the narrative shit I melt down the chains that I bought from yo' boss Give a fuck about all of that heritage shit Since V not around, the members done hung up the Louis, they not even wearing that shit Don't come to the boy 'bout repairing some shit Don't come to the boy about sparing some shit You lucky that Vogue was suing 'cause I would've been with the Wassas in Paris and shit
[Part II]
[Segue]
(I-I—)
[Verse: Travis Scott]
Is you fuckin' crazy? Is you fuckin' crazy? (Ah)
And they scared of the seven (Seven)After one-three then we turn up eleven (Yeah)Keep this shit open like 7-Eleven (It's lit)
Me at the house, I got seven in heaven They think I'm satanic, I keep me a reverend
Lil' shawty a therapist (Yeah), poppin' her shit
She inching my way then she started confessing I know what's at stake, I'm screamin', ""Free Jeffery""Connect collect calls right off of the celly
Gave her the blues, not talkin' 'bout belly Don't keep it sincere, I go Makaveli I got the juice, now it's heavy (Juice)
Always on t-time, been ready (T, ah), yeah
Is you fucking crazy? Is you f— (Yeah, stoned, let's go)
Wrappin' the cheese, wrap around me 'cause I've got property (Wrap, cheese, wrap)
Chocolate AP and chocolate the Vs (Vs), got the Willy Wonka factory (Vs)
Burn a athlete like it's calories, find another flame hot as me, bitch
[Part III]
[Segue: Travis Scott]
(Ooh)
[Chorus: Drake & Travis Scott]
Yeah, is you fucking crazy? (Nah)Is you fucking crazy? (What?)Is you fucking crazy? (Nah, nah)Is you fucking crazy? Yeah Is you fucking crazy or what?Is you fuckin', is you fuckin'Is you fucking crazy?
[Verse: Travis Scott]
How many Texas boys done ran it up? A couple, maybe (Couple, maybe)
Swanging in the pickup truck, baby, fuck Mercedes (Fuck Mercedes)
I'll fuck a nigga bitch but she can't have the baby (Have the baby)
I'll shoot your ass in Walmart like I'm Da Baby (In Walmart)
The boy going Lionel Messi, I go Tom Brady (Woo)
Used to wear the bust down back in my old days (Woo)
Now I let the chains hang, you gotta tuck yours maybe (Tuck it, tuck it)
Niggas talkin' Scarface, I'm that in real life (Ooh)
Is you fucking crazy or what? Is you fucking crazy? (Fuckin' crazy)
Man, the club ain't been the same since we lost Mercedes (Straight up)
Man, the clique ain't been the same since they lost the greatest (Nah, nah, nah)
We outside with the army, so you need the (Uh-huh)
Them boys rollin' all brown like they whippin' gravy
Make a circus outside like it's Barnum's Bailey (It's lit)
Blickey hanging on my side, it's like it's really hanging (Blickey, blickey, blaow)
She move her panties to the side, she want it raw when faded (Huh? Huh? Huh? Huh?)
[Chorus: Travis Scott]
Is you fucking crazy? Uh
Is you fucking crazy? Uh
Is you fucking crazy or what?
Is you fucking crazy? Yeah
Is you fucking crazy or what?
Is you fuckin', is you fuckin'
Is you fucking crazy?",0,0.0357142857142857,0.426865671641791
2023,"Virginia Beach","Drake","Drake","[Intro: Drake & Frank Ocean]
I bet your mother would be proud of you, ooh (You, you, you, oh)I bet our mother would be proud of you, oh
I know what you say You say I coulda treated you better or whatever, but I don't know, I think I did alright Know what I'm sayin'?And you know how you get Drawin' conclusions like you got a Parsons degree or somethin'I coulda treated you better, that's crazy Nope
[Chorus: Drake]
Lean in, lean in soda, Fanta, fantasizin'
That's not love you're in, it's more like compromisin'
I move mountains for you, fuck that social climbin'
Lean into me, lean into me
Yeah, lean in, lean into me
[Verse 1: Drake]
Pussy, it makin' me tweak, ended up stayin' a week
She pretty but ghetto, pretty but rough, just like Virginia Beach
I wanna get back to the days that you loved me for nothin' but what you could see
You bust down the Jubilee, I swapped it and made you go factory, wait
You put some pain in me, I wanna get back to the major league
She wanna grab on the throttle, I wanna get back in the driver's seat
That nigga spent his last check on your car and you got it and drove it to me
Asked me if I coulda treated you better, but no
[Chorus: Drake]
Lean in soda, Fanta, fantasizin'
That's not love you're in, it's more like compromisin'
I move mountains for you, fuck that social climbin'
Lean into me, lean into me Lean in, lean into me
[Break: Drake]
Yeah, yeah Yeah Grr, grr Yeah
[Verse 2: Drake]
Our texts feelin' like a fencin' match, your temper shorter and I'm sensin' that
You keep talkin' 'bout some, ""Period,"" but where you 'bout to end the sentence at?
'Cause you been goin' off on my ass, then I tell your ass where I'm at
And you act like I'm not supposed to mention that
I introduce you to my friends' girlfriends, you ain't interested in makin' friends
Talkin' 'bout you wanna cook for a nigga in the kitchen, can you make amends?Least we know you got the cakes on you, girl, you should prolly stick to bakin' then
Birkin is croc like the rubber shoe, I swear that I'm not tryna smother you
I got to know a whole other you, but let's not forget how I discovered you
We ain't even gotta mention that, any nigga try and trouble you
He gon' find out that it's on-site like W-W-WOn site like dot-com, put a baby in you, you a hot mom
Yeah, ask me if I coulda treated you better, but no Not at all, not at all
[Outro: Frank Ocean]
I bet our mother would be proud of you, ooh (Mother would be proud)",1,0.0625,0.355555555555556
2023,"Princess Diana","Ice Spice, Nicki Minaj","Ice Spice","[Intro: Nicki Minaj &Ice Spice]
Heavy On It, mhm
New York, stand the fuck up(Grrah)
When we come out, it look like Princess Diana on the street(Grrah)
Ayo, Ice(Stop playin' with 'em, RIOT)
(Finish 'em)
[Chorus: Ice Spice]
Like, grrah, keep it a stack
Bitches move wock' 'cause they know I got bands (Damn)
They be chattin', I don't give a damn
And I'm still gettin' money, I know who I am (Grrah)
Tryna be low, he gon' hit up my 'Gram (Grrah)
If he smart, he gon' act like a fan (Damn)
Thinkin' you bigger, they got ya head gassed (Grrah)
Bitches slow, so I give 'em a pass
Like, grrah, keep it a stack
Bitches move wock' 'cause they know I got bands (Damn)
They be chattin', I don't give a damn And I'm still gеttin' money, I know who I am(Grrah)
Tryna be low, he gon' hit up my 'Gram (Grrah)
If hе smart, he gon' act like a fan (Damn)
Thinkin' you bigger, they got ya head gassed (Grrah)
Bitches slow, so Igive 'em a pass
[Verse 1: Ice Spice]
And I just fell in love with a gangsta (Like)
So he put my name in a tat'
But I don't let him come to the crib (Grrah)
So we get it on where we at (Grrah)
Nowadays, I be duckin' them cameras
And they hype that I'm up on them banners
Callin' my phone, but they know I don't answer (Why?)
In the hood, I'm like Princess Diana (Grrah)
I'm thick 'cause I be eatin' oats (Huh)
Bitches not takin' shit from me but notes (Notes)
Wanna be me, so she do my emotes
And my name in her mouth so I bet she gon' choke (Bitch)
To her man, I'm the girl of his dreams
Thinkin' 'bout me when he brushin' his teeth
He keep textin', I leave him on seen
Hottest bitch out and they know what I mean (Know what I mean)
[Chorus: Ice Spice & Nicki Minaj]
Like, grrah, keep it a stack
Bitches move Wock' 'cause they know I got bands (Damn)
They be chattin', I don't give a damn
And I'm still gettin' money, I know who I am (Grrah)
Tryna be low, he gon' hit up my 'Gram (Grrah)
If he smart, he gon' act like a fan (Damn)
Thinkin' you bigger, they got ya head gassed (Grrah)
Bitches slow, so I give 'em a pass
Like, grrah, keep it a stack
Bitches move Wock' 'cause they know I got bands (Damn)
They be chattin', I don't give a damn
And I'm still gettin' money, I know who I am (Grrah)
Tryna be low, he gon' hit up my 'Gram (Grrah)
If he smart, he gon' act like a fan (Uno, dos, tres, cuatro)
Thinkin' you bigger, they got ya head gassed (Grrah, boo, tomato)
Bitches slow, so I give 'em a pass
[Interlude: Nicki Minaj & Ice Spice]
This is a public service announcement(Grrah, grrah, grrah, grrah, brr)
[Verse 2: Nicki Minaj]
I-I-I be eatin' my spinach (Spinach)They tried to clone my image (Image)
They burned they London Bridges (Bridges)None of them bitches British (No)
I know they know the difference, grr
And I just fell in love with a gangsta (Grrah)
So I hold him down like an anchor (Grrah)
He said if I keep it a hunnid (Grrah)That he'll keep me safe like a banker (Grrah)
Nowadays, I be makin' 'em famous (Grrah)
She the princess, so fuck who you lames is (Grrah)Of course, I be pushin' they buttons (Grrah)
I hold the control like the gamers (Woo)
Like grrah, keep it a stack
Bitches is ass if we keepin' it crack
Bad little redhead, she 'bout to black
We come out, it's a movie, but we don't do BAP (Woo)
Live from London, straight from the palace
Man dem ah gyalis ah text us like Dallas
Keep it a bean, yo He talk nice 'cause the pussy game mean, ho (Hadouken)
[Chorus: Nicki Minaj, Ice Spice, Both]
Like, grrah, keep it a stack
Bitches move Wock' 'cause they know I got bands (Damn)
They be chattin', I don't give a damn
And I'm still gettin' money, I know who I am (Brr)
Tryna be low, he gon' hit up my 'Gram (Grrah)
If he smart, he gon' act like a fan (Damn)
Thinkin' you bigger, they got ya head gassed (Grrah)
Bitches slow, so I give 'em a pass (Oop)
Like, grrah, keep it a stack
Bitches move Wock' 'cause they know I got bands (Damn)
They be chattin', I don't give a damn
And I'm still gettin' money, I know who I am (Grrah)
Tryna be low, he gon' hit up my 'Gram (Grrah)
If he smart, he gon' act like a fan (Oop, damn)
Thinkin' you bigger, they got ya head gassed (Nope, grrah)
Bitches slow, so I give 'em a pass (Grr)
[Outro: Nicki Minaj]
Catch it, mm-hmm Gag, it's the gag for me, haha Princess Oop",2,0.0697674418604651,0.624378109452736
2022,"First Class","Jack Harlow","Jack Harlow","[Intro: Jack Harlow]
Mm
[Chorus: Jack Harlow & Fergie]
I been a (G), throw up the (L), sex in the (A.M.), uh-huh(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky)I can put you in (First class, up in the s—, up-up in the s—)
I been a (G), throw up the (L), sex in the (A.M.), uh-huh(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky), mm, mm I can put you in (First class, up in the s—, up-up in the s—)
[Verse 1: Jack Harlow]
I can see the whole city from this balcony
Back in 2019, I was outside freely, but now they got it out for me
I don't care what frat that you was in, you can't alpha me, keep dreamin'
Pineapple juice, I give her sweet, sweet, sweet semen
I know what they like so I just keep cheesin'Hard drive full of heat seekin'
Tryna come the same day as Jack? Rethink it
You don't need Givenchy, you need Jesus
Why do y'all sleep on me? I need reasons
Uh, I got plaques in thе mail, peak season Shout out to my UPS workers makin' surе I receive 'em
You can do it too, believe it
[Chorus: Jack Harlow & Fergie]
I been a (G), throw up the (L), sex in the (A.M.), uh-huh(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky), mm, mm I can put you in (First class, up in the s—, up-up in the s—)
[Verse 2: Jack Harlow & Polow da Don]
(Are you ready?) Ha, yes, I am
They say, ""You a superstar now,"" damn, I guess I am
You might be the man, well, that's unless I am
Okay, I'll confess I am
Go ahead and get undressed, I am
Okay, cool, you on Sunset? (I am)
I'm 'bout to slide, okay, I'm outside, okay
This lifestyle don't got many downsides
'Cept for the lack of time I get 'round my
Family, makin' sure they never downsize
I got visions of my mom sayin', ""Wait, this house mine?""
Can't lie, I'm on Angus, Cloud 9
I got 'em on the bandwagon now, 'bout time
I ain't even got no downtime
Every time I speak, she say, ""Yeah, that sounds fine""
[Chorus: Jack Harlow & Fergie]
I been a (G), throw up the (L), sex in the (A.M.), uh-huh(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky)I can put you in (First class, up in the s—, up-up in the s—)
I been a (G), throw up the (L), sex in the (A.M.), uh-huh(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky), mm, mm I can put you in (First class)",10,0.138888888888889,0.418300653594771
2022,"Wait for U","Future,�Drake,�Tems","Future","[Intro: Future &Tems]
I won't wait for you, for you
Early in the mornin', late at night(I won't wait for you)
It don't even matter what time it is(I won't wait for you)
Presidential Rollie, already on the way(Higher, sayin' higher-er-er-er)
Whenever I find time, it's okay(Ayy)
(ATL Jacob, ATL Jacob)
[Verse 1: Future]
You pray for my demons, girl, I got you
Every time I sip on codeine, I get vulnerable
I'm knowin' the sounds of the storm when it come
She understand I can't take her everywhere a nigga goin'
I been in the field likе the children of the corn
[Chorus: Future &Tems]
I can hеar your tears when they drop over the phone
Get mad at yourself 'cause you can't leave me alone
Gossip, bein' messy, that ain't what we doin'(World was endin')
Travel around the world(Would you cry or would you try to get me?)
Over the phone, droppin' tears(Tell me now, I want you to be clear, yeah)
I get more vulnerable when I do pills(Tell me now, I need you to be clear, yeah)
When you drunk, you tell me exactly how you feel(I won't wait for you, for you)
When I'm loaded, I keep it real(I won't wait for you, I won't wait for you)
Need to tell a real one exactly what it is(I won't wait, won't wait, for you, for you)
Don't say it 'cause you know that's what I wanna hear(I won't wait for you, I won't wait for you)
[Verse 2: Drake & Tems]
Yeah, I been trappin' 'round the world
I sit on my balcony and wonder how you feelin'
I got a career that takes my time away from women
I cannot convince you that I love you for a livin' (Won't wait for you, for you)
I be on your line, feeling's flowin' like a river
You be textin' back, you at Kiki on the river (I won't wait for you)
Message say delivered, but I know that you don't get it (I won't wait for you)
Why you introduce us if you knew that you was with him? (I won't wait for you, for you, for you)
Made me shake his hand when y'all been fuckin' for a minute (I won't wait for you, for you)
Walk me off the plank because you know that I'm a swimmer (I won't wait for you)
Supposed to be your dog, but you done put me in a kennel
Girl, put a muzzle on it, all that barkin' over dinner
I was fuckin' with you when you had the tiny Presidential
You got better when you met me and that ain't coincidental
Tried to bring the best out you, guess I'm not that influential
Guess I'm not the one that's meant for you
[Chorus: Drake, Tems & Future]
I can hear your tears when they drop over the phone
Get mad at myself 'cause I can't leave you alone
Gossip in messages, that ain't what we doin', yeah (World was endin')
Trappin' around the world (Would you cry or would you try to get me?)
Over the phone, droppin' tears (Tell me now, I want you to be clear, yeah)
I get more vulnerable when I do pills (Tell me now, I need you to be clear, yeah)
When you drunk, you tell me exactly how you feel (I won't wait for you, for you)
When I'm loaded, I keep it real (I won't wait for you, I won't wait for you)
Need to tell a real one exactly what it is (I won't wait, won't wait, for you, for you)
Don't say it 'cause you know that's what I wanna hear (I won't wait for you, I won't wait for you)
[Outro: Future & Tems]
Early in the mornin', late at night
It don't even matter what time it is
World was endin', would you cry or would you try to get me?Tell me now, I want you to be clear, yeah Tell me now",0,0.02,0.472081218274112
2022,"Jimmy Cooks","Drake,�21 Savage","Drake","[Intro:Playa Fly& Drake]
Just awaken shaken once again, so you know it's on Just awaken shaken once again, ho, you know it's on Just awaken shaken once again, so you know it's on Just awaken shaken once again, ho, you know it's on
Yeah, life
Life is the only thing we need
They need me to go, but I don't wanna leave
Rest in peace to Lil Keed
[Verse: Drake &J. Cole]
Fuck a pigeonhole, I'm a night owl, this a different mode
I might have to make her paint a 6 on her pinky toe
Heard you with a shooting guard, just let a nigga know I would have you courtside, not the middle row
All good, love, in a minute, though
I can't strеss about no bitch 'cause I'm a timid soul
Plus, I'm cookin' up ambition on a kitchen stove
Pot start to bubblе, see the suds, that shit good to go
Hoes say I'm suave, but I can't get RICO'd
Bro think he John Wayne, I bought him yellow stones
Love the way they hang, babe, fuck the silicone
Everybody fake now, you could crack the code
Bustdown everything, set in rose gold
Dread talkin' to you niggas like I'm J. Cole
I can tell her head good before I even know
Bitch, don't tell me that you model if you ain't been in Vogue
Gotta throw a party for my day ones
They ain't in the studio, but they'll lay somethin'
Rest in peace to Drama King, we was straight stuntin'
You don't like the way I talk? Nigga, say somethin'
Gotta throw a party for my day ones
Pull up and you know it's us, the bass jumpin'
You don't like the way I talk? Then say somethin'
Get out my face, nigga
[Part II]
[Chorus: Drake & 21 Savage]
Gotta throw a party for my day ones
They ain't in the studio, but they'll lay somethin'
Rest in peace to Drama King, we was straight stuntin'
If I let my nigga 21 tell it, you a
Pussy
[Verse: 21 Savage & Drake]
Spin a block twice like it ain't nowhere to park (21)
Smack the backside of his head like he Bart (Pussy)
OVO 4L, we come out when it get dark (21, 21)
Big stepper, he came in a Rolls, but he left in a stretcher (21)
Let my brother drive while I shoot, team effort (21)
Askin' all these questions, bitch, you must think you Nadeska
The chopper like to feel on all the opps, it's a molester (21)
I be with my gun like Rozay be with lemon pepper
She wanna hear some Afrobeats 'cause she just popped a Tesla
All that workin' out, that nigga must think he a wrestler
But this ain't UFC, this chopper came with a compressor (21)
This chopper came with a compressor (Pussy)
This chopper came with a— (Pussy)
This Glock 4-5 came with a switch (21)If I was Will Smith, I would've slapped him with a stick
Put your hands in the air, it's a stick-up (21)
Spin the same hood where I get my dick sucked (Facts)
If you standin' on business, put your blick up (21, 21)
Come around actin' scary, get your shit took (21)
Fell in love with feelin' dizzy, so I spizzin (21)
I got mad love for the boy, yeah, that's my twizzin (21)
If them niggas keep on dissin', slide agizzain (21)
We the reason why the opps ain't got no frizziends (21)
Last nigga played with me got turned duppy
I ain't even roll him in the 'Wood 'cause he musty
You ask how she doin', I just tell her come and fuck me
Shot his ass twenty times, damn, this nigga lucky (Damn, that nigga lucky)
[Chorus: Drake]
Gotta throw a party for my day ones
They ain't in the studio, but they'll lay somethin'
Rest in peace to Drama King, we was straight stuntin'
You don't like the way I talk? Nigga, say somethin'
[Outro: Drake]
Say somethin', say somethin', say somethin', say somethin', say somethin'
You don't like the way I talk? Nigga, say somethin', say somethin', say somethin', say somethin', say somethin'",0,0.0615384615384615,0.402730375426621
2022,"About Damn Time","Lizzo","Lizzo","[Intro]
Anyway
[Verse 1]
It's bad bitch o'clock, yeah, it's thick-thirty
I've been through a lot, but I'm still flirty (Okay)
Is everybody back up in the buildin'?
It's been a minute, tell me how you're healin'
'Cause I'm about to get into my feelings
How you feelin'? How you feel right now?
[Pre-Chorus]
Oh, I been so down and under pressure
I'm way too fine to be this stressed, yeah
Oh, I'm not the girl I was or used to be, uh
Bitch, I might be better
[Chorus]
Turn up the music, turn down the lights
I got a feelin' I'm gon' be alright
Okay (Okay), alright
It's about damn time (Time)
Turn up the music, let's celebrate (Alright)
I got a feelin' I'm gon' be okay
Okay (Okay), alright
It's about damn time
[Verse 2]
In a minute, I'ma need a sentimental Man or woman to pump me up
Feelin' fussy, walkin' in my Balenci-ussies
Tryna bring out the fabulous
'Cause I give a fuck way too much
I'ma need like two shots in my cup Wanna get up, wanna get down
Mm, that's how I feel right now
[Pre-Chorus]
Oh, I been so down and under pressure
I'm way too fine to be this stressed, yeah
Oh, I'm not the girl I was or used to be, uh
Bitch, I might be better
[Chorus]
Turn up the music, turn down the lights
I got a feelin' I'm gon' be alright
Okay (Okay), alright
It's about damn time (Time)
Turn up the music, let's celebrate (Alright)
I got a feelin' I'm gon' be okay
Okay (Okay), alright
It's about damn time
[Bridge]
Bitch
'Cause, uh, you know what time it is, uh
I'm comin' out tonight, I'm comin' out tonight (Uh-huh)I'm comin' out tonight, I'm comin' out tonight (Woo)I'm comin' out tonight, I'm comin' out tonight Okay (Okay), alright (Alright)It's about damn time I'm comin' out tonight (Let's go), I'm comin' out tonight (Comin' out tonight)I'm comin' out tonight, I'm comin' out tonight (Woo)I'm comin' out tonight, I'm comin' out tonight (Comin' out tonight)
Okay (Okay), alright
It's about damn time (Oh)
[Outro]
Bitch
Yeah, yeah
It's about damn time",7,0.111111111111111,0.625850340136054
2022,"Super Freaky Girl","Nicki Minaj","Nicki Minaj","[Intro: Rick James &Nicki Minaj]
She's alright That girl’s alright with me, yeah
Ayo(Hey, hey, hey, hey)
[Pre-Chorus: Nicki Minaj]
I can lick it, I can ride it while you slippin' and slidin'I can do all them little tricks and keep the dick up inside it
You can smack it, you can grip it, you can go down and kiss it
And every time he leave me ’lone, he always tell me he miss it
[Chorus: Nicki Minaj &Rick James]
He want a F-R-E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
A-K, A-K, A-K
E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
[Verse 1: Nicki Minaj]
One thing about me, I'm the baddest alive
He know the prettiest bitch didn't come until I arrive
I don't let bitches get to me, I fuck they man if they try
I got a princess face, a killer body, samurai mind
They can't be Nicki, they so stupid, I just laugh when they try
A thong bikini up my ass, I think I'll go for a dive
His ex-bitch went up against me, but she didn't survive
On applications I write ""pressure"" 'cause that’s what I apply (Brr)
P-P-P-Pressure applied, can’t fuck a regular guy
Wetter than umbrellas and stickier than apple pie
[Pre-Chorus: Nicki Minaj]
I can lick it, I can ride it while you slippin' and slidin’I can do all them little tricks and keep the dick up inside it
You can smack it, you can grip it, you can go down and kiss it
And every time he leave me 'lone, he always tell me he miss it
[Chorus: Nicki Minaj & Rick James]
He want a F-R-E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
A-K, A-K, A-K
E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
[Verse 2: Nicki Minaj]
'Cause, what the fuck? This ain't Chanel, nigga, custom down?Like, what the fuck? This ain’t Burberry, custom brown
He said ""Could you throw it back while you touch the ground?""Then he said ""Do that pussy purr?"" I said ""Yup, meow""
Hold up, fuck-boys, ain't need no for you to roll up
Ain't no need for you to double tap neither, scroll up
Keep these bitches on they toes like Manolo
Be on the lookout when I come through, BOLO
Oh, woah, elegant bitch with a ho glow
If it ain't big, then I won't blow
Eeny, meeny, miny, moe
Fuck is the tea? I just F'd a G (Let's go)
Made him say ""Uh,"" just ask Master P (Let's go)
Ball so hard, I just took a knee (Let's go)
Get me rocky ASAP, nigga, word to Rih (Let's go)
[Bridge: Nicki Minaj]
Freak
F-F-Freak
Some gyal a freak, gyal a freak Gyal a freak, freak, freak, freak
[Pre-Chorus: Nicki Minaj]
I can lick it, I can ride it while you slippin' and slidin'I can do all them little tricks and keep the dick up inside it
You can smack it, you can grip it, you can go down and kiss it
And every time he leave me 'lone, he always tell me he miss it
[Chorus: Nicki Minaj & Rick James]
He want a F-R-E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
A-K, A-K, A-K
E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)",0,0.115384615384615,0.490825688073395
2022,"Do We Have a Problem?","Nicki Minaj,�Lil Baby","Nicki Minaj","[Intro: Nicki Minaj]
I just told P, ""This really niggas' worst nightmare, man They don't wanna see Lil Baby with the Barbie""(Papi Yerr)
[Chorus: Nicki Minaj]
Tell 'em my Nina, my bitch, she a rider
I got a shooter and I got a driver
They want that heat, I'm the only provider
Little bad foreign bitch, word to Fivio Niggas know the vibe, that's word to Five, yo
Beef, we 'bout to resolve, yo
Pull up on a opp, do we have a problem?
[Verse 1: Nicki Minaj]
Hmm, hold up, shorty, hold up, bitch Please, don't touch me, look at my fit
Look at my ankle, look at my wrist
This one a pack, this one a brick
That one a opp, that one a lick
This one for Pop, this one for Juice
I am the one, bitch, you a deuce (Brr)
Niggas givе it up in my city
Really shed blood in my city (Get lovе in my city)
Niggas'll son your whole set like it's a round six
Clips, whole team get flyer than round trips, bitch
She's still spyin' on my flicks (Flicks)He admirin' my drip (Drip)
Check what I do, the check will clear, too
Pull up like a drive-thru, so check your rearview
I don't care how long it take to get a opp back All my niggas outside, steak, bitch, we out back (Out back)I don't care how long it take to get a opp back All my niggas outside, steak, bitch, we out back
Brr
[Chorus: Nicki Minaj]
Tell 'em my Nina, my bitch, she a rider
I got a shooter and I got a driver
They want that heat, I'm the only provider
Little bad foreign bitch, word to Fivio Niggas know the vibe, that's word to Five, yo
Beef, we 'bout to resolve, yo
Pull up on a opp, do we have a problem?
Ayo, Baby, let's go
[Verse 2: Lil Baby & Nicki Minaj]
2022, I'm comin' through on that new shit (Oop)
How we opps? You see me and you don't do shit (Brr)
I done really trapped in the Carter, I got the blueprint
Gallery Department, went shoppin' I like the loose fit
What's the point of havin' this muscle if you don't use it?
I play the game to win, I'm not losin'
Opps know my address, I'm not movin'
Brodie know to take it to trial, they gotta prove it
She get what she want when we screwin'
I'm on point, I know what I'm doin'Way too smart to act like I'm stupid I get my advice from Mike Rubin
I'm not by myself, my whole crew lit
Next year Chanel, I put her in that new print
It is what it is, I can't make no excuses
I hit the whole group, do that make me a groupie?
Balenciaga coat, this is not Gucci
We went city to city in bulletproofs
You can't run with my gang, they gon' bully you
Been had switches, I know what them fullies do
I'm a vibe, let me know what you wanna do
Ain't no fun by yourself, bring a friend or two
We be ménaging, that boost up his ego
She a lil' demon off that Casamigos
Yeah, Baby
[Chorus: Nicki Minaj]
Tell 'em my Nina, my bitch, she a rider
I got a shooter and I got a driver
They want that heat, I'm the only provider
Little bad foreign bitch, word to Fivio Niggas know the vibe, that's word to Five, yo
Beef, we 'bout to resolve, yo
Pull up on a opp, do we have a problem?
[Verse 3: Nicki Minaj]
There's no autotune on me, is there? (Nope)
Don't mean a rapper when I say bitches ride the wave
Floodin' my watch, but ain't givin' a clown the time of day
Ain't-ain't talkin' Christmas, wouldn't holla in my holidays
I-I fuck with niggas that be shootin' at they opps for days
Trust me (Trust me), they gon' let me know (Know)
They gon' rep me when they catch you lackin'
The .45 special flow (Flow)
They gon' wet you, yo (Yo)
Yes, I'm always good for the bag Niggas gon' hop out on that ass, ski mask
[Outro: Nicki Minaj]
Heavy on the ski mask, too
And the ski mask ain't for the pandemi'
It go with the semi, paid a pretty damn penny
(Brr)
Ski mask way",3,0.0410958904109589,0.408163265306122
